arm,instance,model,featurizer,featurizer_args,model_args,dataset,dataset_rows,cross_validation,fold,wall_s,featurize_s,fit_s,predict_s,dataset_load_s,peak_rss_mb,peak_vram_mb,epochs,device,X_shape,n_train,n_test,status,task_cost_usd,task_realtime_s,tier,model_class,compute_class,instance_family
batch_gpu,g4dn.xlarge,CNN,OneHotEncoder,"{""encode_components"": [""base""]}","{""depth"": 1, ""hidden_dim"": 64, ""kernel_size"": 3, ""pooling_operation"": ""avg""}",siRNA1,2431,random,4,21.562083620000067,9.420913246000055,12.112420075999921,0.027766853999992236,0.07611833300001081,1620.721664,18.09408,77.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0189944453,124.013,M,CNN,gpu,g4dn
batch_gpu,g4dn.xlarge,CNN,OneHotEncoder,"{""encode_components"": [""base""]}","{""depth"": 1, ""hidden_dim"": 64, ""kernel_size"": 3, ""pooling_operation"": ""avg""}",siRNA1,2431,random,0,24.671592778000047,8.933127409000008,15.698043583000015,0.038758617999974376,0.07611833300001081,1612.447744,18.093568,96.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0189944453,124.013,M,CNN,gpu,g4dn
batch_gpu,g4dn.xlarge,CNN,OneHotEncoder,"{""encode_components"": [""base""]}","{""depth"": 1, ""hidden_dim"": 64, ""kernel_size"": 3, ""pooling_operation"": ""avg""}",siRNA1,2431,random,1,23.720509780999976,9.87699812599999,13.816584127999988,0.025864561000048525,0.07611833300001081,1614.49984,18.093568,89.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0189944453,124.013,M,CNN,gpu,g4dn
batch_gpu,g4dn.xlarge,CNN,OneHotEncoder,"{""encode_components"": [""base""]}","{""depth"": 1, ""hidden_dim"": 64, ""kernel_size"": 3, ""pooling_operation"": ""avg""}",siRNA1,2431,random,2,24.802157465999983,9.76120000000003,14.996521433999987,0.04341062299999976,0.07611833300001081,1620.451328,18.09408,96.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0189944453,124.013,M,CNN,gpu,g4dn
batch_gpu,g4dn.xlarge,CNN,OneHotEncoder,"{""encode_components"": [""base""]}","{""depth"": 1, ""hidden_dim"": 64, ""kernel_size"": 3, ""pooling_operation"": ""avg""}",siRNA1,2431,random,3,21.009961618999967,10.056034140999998,10.908758164000005,0.04413019100002202,0.07611833300001081,1620.451328,18.093568,70.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0189944453,124.013,M,CNN,gpu,g4dn
batch_gpu,g4dn.xlarge,CNN,OneHotEncoder,"{""encode_components"": [""base""]}","{""depth"": 1, ""hidden_dim"": 64, ""kernel_size"": 3, ""pooling_operation"": ""avg""}",siRNA1,2431,random,4,21.562083620000067,9.420913246000055,12.112420075999921,0.027766853999992236,0.07611833300001081,1620.721664,18.09408,77.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0189944453,124.013,M,CNN,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,0,202.96234238900007,110.68099648700002,89.80958940699998,2.4660530800000515,0.4589200450000135,7556.68992,5401.931264,21.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,1,194.885529389,110.88794087899998,81.50120284399998,2.4905192579999493,0.4589200450000135,9433.481216,5401.931776,19.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,2,197.59998469999994,109.23642318999998,86.00858528600008,2.3491244660000348,0.4589200450000135,7769.72288,5401.932288,20.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,3,155.22115905099997,109.20533900499993,43.74249030300007,2.2672627770000418,0.4589200450000135,9502.195712,5401.931776,10.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,4,186.14327824199995,110.15576035900017,73.19926188299996,2.7821570599999177,0.4589200450000135,9501.55264,5401.931776,17.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,0,202.96234238900007,110.68099648700002,89.80958940699998,2.4660530800000515,0.4589200450000135,7556.68992,5401.931264,21.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,1,194.885529389,110.88794087899998,81.50120284399998,2.4905192579999493,0.4589200450000135,9433.481216,5401.931776,19.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,2,197.59998469999994,109.23642318999998,86.00858528600008,2.3491244660000348,0.4589200450000135,7769.72288,5401.932288,20.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,3,155.22115905099997,109.20533900499993,43.74249030300007,2.2672627770000418,0.4589200450000135,9502.195712,5401.931776,10.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,Transformer,RNAFMEmbeddings,"{""flatten"": false}","{""d_model"": 128, ""dim_feedforward"": 64, ""dropout"": 0.25, ""nhead"": 2, ""num_layers"": 1}",asoptimizer_cleaned,32602,random,4,186.14327824199995,110.15576035900017,73.19926188299996,2.7821570599999177,0.4589200450000135,9501.55264,5401.931776,17.0,cuda:Tesla T4,"[26082, 25, 640]",26082.0,6520.0,ok,0.1388055616,946.822,L,RNA-FM + Transformer,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,0,7.374141839999993,3.301548824000008,3.940451206999967,0.09381542400001308,0.014944221999996898,1642.602496,18.613248,27.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,1,4.5210677210000085,3.27089446399998,1.1539908310000442,0.09348654999996597,0.014944221999996898,1648.3328,18.633216,9.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,2,5.944731302999969,3.3140990250000186,2.5350351300000398,0.09316259100000934,0.014944221999996898,1651.580928,18.614784,20.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,3,5.632665547999977,3.362425248999955,2.1598963029999823,0.10766173600001139,0.014944221999996898,1655.365632,18.627072,17.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,4,6.040002981000043,3.512936126999989,2.43076345999998,0.09397221500000796,0.014944221999996898,1655.640064,18.61376,19.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,0,7.374141839999993,3.301548824000008,3.940451206999967,0.09381542400001308,0.014944221999996898,1642.602496,18.613248,27.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,1,4.5210677210000085,3.27089446399998,1.1539908310000442,0.09348654999996597,0.014944221999996898,1648.3328,18.633216,9.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,2,5.944731302999969,3.3140990250000186,2.5350351300000398,0.09316259100000934,0.014944221999996898,1651.580928,18.614784,20.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,3,5.632665547999977,3.362425248999955,2.1598963029999823,0.10766173600001139,0.014944221999996898,1655.365632,18.627072,17.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 32, ""num_layers"": 2, ""pooling_operation"": ""avg""}",cytotox_lna,768,random,4,6.040002981000043,3.512936126999989,2.43076345999998,0.09397221500000796,0.014944221999996898,1655.640064,18.61376,19.0,cuda:Tesla T4,"[615, 'graph']",615.0,153.0,ok,0.0059905558,38.187,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,0,30.894883719999996,9.652181670999994,21.14218945700003,0.09912452399998983,0.08526697399997829,1508.294656,41.004032,100.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,1,26.484601596000005,9.916539926999974,16.457936668000002,0.1089414159999933,0.08526697399997829,1513.353216,41.004032,79.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,2,30.690686288999984,9.684580858999993,20.904445847000034,0.10048181999997041,0.08526697399997829,1521.37728,41.004544,100.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,3,30.82860492499998,9.876153452999972,20.853196722000007,0.09809921800001575,0.08526697399997829,1521.37728,41.004032,100.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,4,24.964272714999993,9.67590469999999,15.210688812,0.07650710000001482,0.08526697399997829,1515.68384,41.004544,73.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,0,30.894883719999996,9.652181670999994,21.14218945700003,0.09912452399998983,0.08526697399997829,1508.294656,41.004032,100.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,1,26.484601596000005,9.916539926999974,16.457936668000002,0.1089414159999933,0.08526697399997829,1513.353216,41.004032,79.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,2,30.690686288999984,9.684580858999993,20.904445847000034,0.10048181999997041,0.08526697399997829,1521.37728,41.004544,100.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,3,30.82860492499998,9.876153452999972,20.853196722000007,0.09809921800001575,0.08526697399997829,1521.37728,41.004032,100.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base""]}","{""hidden_dim"": 32, ""num_layers"": 2}",siRNA1,2431,random,4,24.964272714999993,9.67590469999999,15.210688812,0.07650710000001482,0.08526697399997829,1515.68384,41.004544,73.0,cuda:Tesla T4,"[1945, 42, 5]",1945.0,486.0,ok,0.0233777788,152.848,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,0,8.977715272000012,3.2407459820000213,4.333179426000015,0.08661038599996118,0.015365159999987554,1645.264896,20.036608,26.0,cuda:Tesla T4,"[704, 'graph']",704.0,64.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,1,6.591987716999995,2.998235137999984,2.2804441719999886,0.08139799399998537,0.015365159999987554,1646.108672,19.933696,25.0,cuda:Tesla T4,"[480, 'graph']",480.0,288.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,2,7.848110969000004,3.24583137999997,3.251751610000042,0.09836914700002808,0.015365159999987554,1652.658176,20.022784,25.0,cuda:Tesla T4,"[704, 'graph']",704.0,64.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,3,6.0178355680000095,2.9995672000000013,1.6674873730000286,0.0991128539999977,0.015365159999987554,1652.932608,19.969536,18.0,cuda:Tesla T4,"[448, 'graph']",448.0,320.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,4,7.5033722309999575,3.2806765269999687,2.864716844000043,0.09833998300001667,0.015365159999987554,1652.932608,19.932672,31.0,cuda:Tesla T4,"[480, 'graph']",480.0,288.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,0,8.977715272000012,3.2407459820000213,4.333179426000015,0.08661038599996118,0.015365159999987554,1645.264896,20.036608,26.0,cuda:Tesla T4,"[704, 'graph']",704.0,64.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,1,6.591987716999995,2.998235137999984,2.2804441719999886,0.08139799399998537,0.015365159999987554,1646.108672,19.933696,25.0,cuda:Tesla T4,"[480, 'graph']",480.0,288.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,2,7.848110969000004,3.24583137999997,3.251751610000042,0.09836914700002808,0.015365159999987554,1652.658176,20.022784,25.0,cuda:Tesla T4,"[704, 'graph']",704.0,64.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,3,6.0178355680000095,2.9995672000000013,1.6674873730000286,0.0991128539999977,0.015365159999987554,1652.932608,19.969536,18.0,cuda:Tesla T4,"[448, 'graph']",448.0,320.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GNN,HELMGraph,{},"{""hidden_dim"": 64, ""num_layers"": 2, ""pooling_operation"": ""sum""}",cytotox_lna,768,nucleobase,4,7.5033722309999575,3.2806765269999687,2.864716844000043,0.09833998300001667,0.015365159999987554,1652.932608,19.932672,31.0,cuda:Tesla T4,"[480, 'graph']",480.0,288.0,ok,0.007451667,45.801,S,GNN,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,0,25.62172281300002,10.794750359000034,14.655379218999997,0.16996402500001295,0.07792248399999835,1537.630208,46.89152,71.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,1,20.10763761999999,10.988092434999999,8.943482992000042,0.17478189099995234,0.07792248399999835,1539.780608,46.89152,45.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,2,26.477154265000024,10.70141527200002,15.588348826000015,0.18608396100000846,0.07792248399999835,1545.64608,46.892032,77.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,3,25.01619098399999,11.346998655999982,13.516984457000035,0.15091060299994297,0.07792248399999835,1551.224832,46.89152,63.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,4,20.141140053999948,11.094753421000064,8.82430973199996,0.22077245699995274,0.07792248399999835,1551.233024,46.892032,41.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,0,25.62172281300002,10.794750359000034,14.655379218999997,0.16996402500001295,0.07792248399999835,1537.630208,46.89152,71.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,1,20.10763761999999,10.988092434999999,8.943482992000042,0.17478189099995234,0.07792248399999835,1539.780608,46.89152,45.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,2,26.477154265000024,10.70141527200002,15.588348826000015,0.18608396100000846,0.07792248399999835,1545.64608,46.892032,77.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,3,25.01619098399999,11.346998655999982,13.516984457000035,0.15091060299994297,0.07792248399999835,1551.224832,46.89152,63.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,GRU,OneHotEncoder,"{""encode_components"": [""base"", ""sugar"", ""phosphate""]}","{""hidden_dim"": 64, ""num_layers"": 2}",siRNA1,2431,random,4,20.141140053999948,11.094753421000064,8.82430973199996,0.22077245699995274,0.07792248399999835,1551.233024,46.892032,41.0,cuda:Tesla T4,"[1945, 42, 9]",1945.0,486.0,ok,0.0204555564,126.197,M,GRU,gpu,g4dn
batch_gpu,g4dn.xlarge,MLP,KMersCounts,"{""k"": [1, 2, 3], ""modification_abundance"": false}","{""dropout"": 0, ""hidden_dims"": [64]}",cytotox_lna,768,nucleobase,0,3.5914093359999697,1.2649025339999866,1.042296159999978,0.0009712939999531045,0.014516737999997531,1439.711232,17.1136,9.0,cuda:Tesla T4,"[704, 40]",704.0,64.0,ok,0.0043833335,27.626,S,MLP,gpu,g4dn
batch_gpu,g4dn.xlarge,MLP,KMersCounts,"{""k"": [1, 2, 3], ""modification_abundance"": false}","{""dropout"": 0, ""hidden_dims"": [64]}",cytotox_lna,768,nucleobase,1,4.32885963800004,1.2534673690000204,1.845920380999985,0.0006212689999642862,0.014516737999997531,1443.135488,17.114112,45.0,cuda:Tesla T4,"[480, 39]",480.0,288.0,ok,0.0043833335,27.626,S,MLP,gpu,g4dn
